Me identifico,Tengo,Dónde estás trabajando,Años de experiencia,Años en la empresa actual,Años en el puesto actual,¿Gente a cargo?,Nivel de estudios alcanzado,Estado,Carrera,Universidad,Realizaste cursos de especialización,¿Contribuís a proyectos open source?,¿Programás como hobbie?,Trabajo de,Plataformas,Lenguajes de programación,"Frameworks, herramientas y librerías",Bases de datos,QA / Testing,IDEs,¿Qué SO usás en tu laptop/PC para trabajar?,¿Y en tu celular?,¿Tenés guardias?,Cuánto cobrás por guardia,"¿Porcentaje, bruto o neto?",Tipo de contrato,Salario mensual BRUTO (en tu moneda local),Salario mensual NETO (en tu moneda local),¿Qué tan conforme estás con tu sueldo?,Cómo creés que está tu sueldo con respecto al último semestre,Recibís algún tipo de bono,A qué está atado el bono,¿Tuviste ajustes por inflación en 2019?,¿De qué % fue el ajuste total?,¿En qué mes fue el último ajuste?,¿Sufriste o presenciaste situaciones de violencia laboral?,Orientación sexual,¿Tenés algún tipo de discapacidad?,¿Sentís que esto te dificultó el conseguir trabajo?,¿A qué eventos de tecnología asististe en el último año?,Cantidad de empleados,Actividad principal,¿La recomendás como un buen lugar para trabajar?,¿Cómo calificás las políticas de diversidad e inclusión?,¿A cuántos kilómetros de tu casa queda la oficina?,Beneficios extra,"¿Cuáles considerás que son las mejores empresas de IT para trabajar en este momento, en tu ciudad?"
Hombre,21,Ciudad Autónoma de Buenos Aires,2,1,1,0,Universitario,En curso,Licenciatura en Informática,UMET,"Sí, de forma particular",Sí,Sí,Developer,"Azure, Docker, Heroku, Kubernetes, Linux, Serverless, Windows Server",".NET, C#, CSS, HTML, Javascript, SQL",".NET Core, Angular, Bootstrap, Hibernate, jQuery, Node.js, React.js, Vue.js, WordPress","Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MongoDB, MySQL, Oracle, PostgreSQL, Redis, SQLite","Cypress, NUnit, Postman, SoapUI, TFS","Atom, Notepad++, Sublime Text, Visual Studio, Visual Studio Code",Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,50000,46.915,2,3,Menos de un sueldo,Performance de la compañía,Dos,30,9,En un trabajo anterior,Heterosexual,,No,https://www.meetup.com/es-ES/Net-Baires/events/past/,11-50,Servicios / Consultoría de Software / Digital,7,10,15,Horarios flexibles,
Hombre,31,Ciudad Autónoma de Buenos Aires,4,4,2,2,Universitario,Completado,Licenciatura en Administración,UADE - Universidad Argentina De la Empresa,"Sí, de forma particular",No,No,Consultant,,ABAP,SAP,MySQL,HP UFT,,Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,75000,65000,2,1,No,No recibo bono,Tres,40,11,Jamás,Heterosexual,,No,,1001-2000,Servicios / Consultoría de Software / Digital,6,6,30,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Gimnasios gratuitos / subvencionados, Masajes, Viáticos, WFH (Trabajar desde casa)",
Hombre,30,Ciudad Autónoma de Buenos Aires,3,2,2,2,Universitario,En curso,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,Sí,Consultant,"VMWare, Citrix, Oracle Cloud","C, Java, Oracle JD Edwards Toolkit",,Oracle,"Postman, SoapUI","Notepad++, Visual Studio, Visual Studio Code, Jdeveloper",Windows,Android,No,0,Bruto,Full-Time,76500,61900,2,2,No,No recibo bono,Más de tres,60,12,Jamás,Heterosexual,,,,201-500,Servicios / Consultoría de Software / Digital,4,4,6,"Clases de idiomas, Horarios flexibles, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","Mercado Libre, Galicia, Despegar"
Hombre,34,Ciudad Autónoma de Buenos Aires,14,1,5,0,Universitario,Completado,Analista de Computación,UM - Universidad de Morón,No,No,Sí,QA / Tester,"Amazon Web Services, Linux",Java,,,,IntelliJ,GNU/Linux,Android,No,0,Porcentaje de mi sueldo,Full-Time,110000,90000,3,3,No,No recibo bono,Dos,30,12,Jamás,Heterosexual,,,,201-500,Otras industrias,6,9,40,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Horarios flexibles, Licencia de paternidad/maternidad extendida, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)",
Hombre,38,Ciudad Autónoma de Buenos Aires,16,0,0,10,Universitario,Completado,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,Sí,Architect,"Amazon Web Services, Docker, Kubernetes, Linux, Mainframe, OpenShift","Go, HTML, Java, Javascript, Kotlin","Hibernate, Spring, quarkus","ElasticSearch, MongoDB, Oracle, PostgreSQL, Redis","Cucumber, Cypress, JUnit","IntelliJ, Sublime Text, Visual Studio Code",GNU/Linux,Android,No,0,Porcentaje de mi sueldo,Full-Time,230000,,3,3,3+ sueldos,Mix de las anteriores,Tres,40,12,Jamás,Heterosexual,,,,2001-5000,Otras industrias,8,9,24,"Abono de celular y/o Internet, Gimnasios gratuitos / subvencionados, Estacionamiento gratuito / subvencionado, Horarios flexibles, WFH (Trabajar desde casa)",
Hombre,28,Ciudad Autónoma de Buenos Aires,0,0,0,0,Universitario,Incompleto,Relaciones Int,"Universidad Americana (Asunción, Py)","Sí, de forma particular",Sí,Sí,Developer,Linux,Java,Spring,MySQL,,"Atom, Eclipse, NetBeans",GNU/Linux,Android,No,0,Bruto,Full-Time,32000,26650,4,2,No,No recibo bono,No,0,0,Jamás,Heterosexual,,Sí,,501-1000,Servicios / Consultoría de Software / Digital,10,10,10,"Capacitaciones y/o cursos, Clases de idiomas, Licencia de paternidad/maternidad extendida",
Hombre,36,Ciudad Autónoma de Buenos Aires,15,15,9,3,Posgrado,En curso,MBT,UDESA,"Sí, de forma particular",Sí,Sí,SysAdmin / DevOps / SRE,"Linux, OpenStack, VMWare, Windows Server","C++, PHP","Bootstrap, jQuery, WordPress","MSSQL, MongoDB, MySQL, PostgreSQL",,"Nano, Sublime Text, Vi, Vim",macOS,iOS,No,0,Porcentaje de mi sueldo,Full-Time,100100,78200,3,1,No,No recibo bono,Tres,20,10,Jamás,Heterosexual,,,"OSINT, CSA, vmWare, MS",201-500,Otras industrias,7,8,20,"Capacitaciones y/o cursos, Viáticos",
Hombre,26,Ciudad Autónoma de Buenos Aires,0,0,0,0,Terciario,Incompleto,Diseño Multimedial,Escuela Da Vinci,"Sí, de forma particular",No,Sí,Developer,,"HTML, Javascript, PHP","Angular, Bootstrap",MySQL,,Visual Studio Code,Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,36144,30000,3,3,No,No recibo bono,No,0,0,Jamás,Heterosexual,,No,"Vuenos Aires, meetupjs",1-10,Producto basado en Software,8,6,20,Horarios flexibles,"Mercadolibre, GlobalLogic, Auth0, Globant"
Hombre,44,Ciudad Autónoma de Buenos Aires,19,0,0,0,Universitario,Completado,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Sí, de forma particular, Sí, los pagó un empleador",No,No,Architect,"Amazon Web Services, Azure, Docker, Google Cloud Platform/App Engine, Kubernetes, Linux, OpenShift, Serverless, Windows Server",".NET, C#, Java",".NET Core, Spring","Google Cloud Storage, MariaDB, MSSQL, MySQL, Oracle, Redis, SQLite","Cucumber, JUnit, Postman, Selenium, SoapUI, Visual Studio Coded UI","Eclipse, IntelliJ, IPython / Jupyter, Vim, Visual Studio, Visual Studio Code",GNU/Linux,Android,No,0,Porcentaje de mi sueldo,Full-Time,159000,130000,3,3,Un sueldo,Performance individual,Dos,15,10,Jamás,Homosexual,,,Amazon AWS,501-1000,Servicios / Consultoría de Software / Digital,10,10,6,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Horarios flexibles, Licencia de paternidad/maternidad extendida, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)","Mercado Libre, Despegar"
Hombre,27,Ciudad Autónoma de Buenos Aires,4,3,0,2,Universitario,Completado,Ingeniería en Computación,ITBA - Instituto Tecnológico de Buenos Aires,No,No,Sí,Technical Leader,,"CSS, HTML, Javascript, TypeScript","Angular, Node.js, React.js, Vue.js",,Cypress,,macOS,Android,No,0,Porcentaje de mi sueldo,Full-Time,190000,,3,3,No,No recibo bono,Dos,15,6,Jamás,Heterosexual,,,,11-50,Producto basado en Software,8,8,5,"Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, WFH (Trabajar desde casa)",
Hombre,32,Ciudad Autónoma de Buenos Aires,5,1,5,0,Terciario,Completado,Tecnicatura Superior en Análisis de Sistemas,Isft172,No,No,Sí,Developer,,Java,,SQLite,,Android Studio,macOS,Android,No,0,Porcentaje de mi sueldo,Full-Time,115000,87000,2,2,De uno a tres sueldos,Mix de las anteriores,Tres,50,10,En un trabajo anterior,,,,,5001-10000,Producto basado en Software,7,7,20,"Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Horarios flexibles, Masajes, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)",
Hombre,26,Ciudad Autónoma de Buenos Aires,0,0,0,0,Terciario,En curso,Tecnicatura Superior en Análisis de Sistemas,Isft 182,"Sí, de forma particular",No,Sí,QA / Tester,Windows Server,"Java, Javascript",Node.js,MySQL,JUnit,NetBeans,Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,35000,27000,2,2,No,No recibo bono,Dos,20,11,Jamás,Heterosexual,,No,,101-200,Servicios / Consultoría de Software / Digital,6,7,25,"Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Horarios flexibles, Snacks, golosinas, bebidas",
Hombre,37,Ciudad Autónoma de Buenos Aires,15,2,2,15,Posgrado,Completado,Ingeniería en Informática,UBA - Universidad de Buenos Aires,"Sí, de forma particular, Sí, los pagó un empleador",No,Sí,Manager / Director,"Amazon Web Services, Docker, Kubernetes",Java,"Hibernate, Spring","Cassandra, PostgreSQL, Redis","Cucumber, JUnit, Selenium","Eclipse, IntelliJ, Sublime Text, Vi, Visual Studio Code",macOS,Android,No,0,Porcentaje de mi sueldo,Full-Time,350000,170000,4,3,Un sueldo,Performance de la compañía,Dos,50,4,Jamás,Heterosexual,,No,,1001-2000,Producto basado en Software,9,10,2,"Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Estacionamiento gratuito / subvencionado, Horarios flexibles, Lactario en la oficina, Licencia de paternidad/maternidad extendida, Playroom, Snacks, golosinas, bebidas, Stock options / RSUs",
Hombre,37,Ciudad Autónoma de Buenos Aires,15,1,5,0,Posgrado,Completado,Ingeniería en Sistemas de Información,UADE - Universidad Argentina De la Empresa,"Sí, de forma particular, Sí, los pagó un empleador",Sí,Sí,Architect,Amazon Web Services,Java,Spring,"Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora",,Eclipse,macOS,Android,No,0,Porcentaje de mi sueldo,Full-Time,250000,180000,3,3,3+ sueldos,Performance individual,Dos,35,10,Jamás,Heterosexual,,,Ninguno en argentina,10001+,Servicios / Consultoría de Software / Digital,9,9,-1,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia de paternidad/maternidad extendida, Playroom, Snacks, golosinas, bebidas, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viáticos, WFH (Trabajar desde casa)","Intel, Google, Amazon"
Hombre,36,Ciudad Autónoma de Buenos Aires,1,1,1,0,Universitario,En curso,Tecnicatura en Programación,UTN - Universidad Tecnológica Nacional,"Sí, de forma particular",No,Sí,Developer,,".NET, HTML, Javascript, SQL","Bootstrap, jQuery",MSSQL,,"Visual Studio, Visual Studio Code",Windows,Android,No,0,Porcentaje de mi sueldo,Tercerizado (trabajo a través de consultora o agencia),50000,,2,3,No,No recibo bono,Uno,0,12,Jamás,Heterosexual,,,Ninguno,501-1000,Otras industrias,7,10,12,Horarios flexibles,
Hombre,43,Ciudad Autónoma de Buenos Aires,15,8,0,5,Universitario,En curso,Ingeniería en Sistemas de Información,UAI - Universidad Abierta Interamericana,"Sí, de forma particular, Sí, los pagó un empleador",Sí,Sí,Infosec,"Amazon Web Services, Azure, Google Cloud Platform/App Engine",".NET, C#, Javascript, Python, SQL",".NET Core, Node.js, Vue.js","Amazon DynamoDB, ElasticSearch, Microsoft Azure (Tables, CosmosDB, SQL, etc), MySQL","JUnit, Selenium","Visual Studio, Visual Studio Code, AWS Code 9",Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,121500,93000,2,3,De uno a tres sueldos,Mix de las anteriores,Tres,30,9,En un trabajo anterior,Heterosexual,,,"Devops academy, aws re-invente",5001-10000,Servicios / Consultoría de Software / Digital,9,10,2.5,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Guardería, Horarios flexibles, Lactario en la oficina, Licencia de paternidad/maternidad extendida, Masajes, Playroom, Snacks, golosinas, bebidas, Stock options / RSUs, Viajes al exterior, WFH (Trabajar desde casa)","AWS, Google, Microsoft"
Hombre,21,Ciudad Autónoma de Buenos Aires,3,3,1,0,Terciario,En curso,Analista de Sistemas,ORT,"Sí, los pagó un empleador",No,No,SysAdmin / DevOps / SRE,"VMWare, Windows Server",,,,,,Windows,iOS,"Sí, pasiva",5500,Porcentaje de mi sueldo,Part-Time,70000,58000,3,3,No,No recibo bono,Dos,60,10,Jamás,Heterosexual,,,,11-50,Servicios / Consultoría de Software / Digital,8,7,3,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Gimnasios gratuitos / subvencionados, WFH (Trabajar desde casa)",
Hombre,21,Ciudad Autónoma de Buenos Aires,3,3,1,0,Terciario,En curso,Analista de Sistemas,ORT,"Sí, los pagó un empleador",No,No,SysAdmin / DevOps / SRE,"VMWare, Windows Server",,,,,,Windows,iOS,"Sí, pasiva",5500,Porcentaje de mi sueldo,Part-Time,70000,58000,3,3,No,No recibo bono,Dos,60,10,Jamás,Heterosexual,,,,11-50,Servicios / Consultoría de Software / Digital,8,7,3,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Gimnasios gratuitos / subvencionados, WFH (Trabajar desde casa)",
Hombre,41,Ciudad Autónoma de Buenos Aires,15,10,9,0,Posgrado,Completado,Licenciatura en Sistemas de Información,UP - Universidad de Palermo,"Sí, de forma particular",No,Sí,BI Analyst / Data Analyst,,"ABAP, PHP, Python, SQL",,"HANA, MSSQL, MySQL",,"Eclipse, IPython / Jupyter, Notepad++",Windows,Android,No,0,Bruto,Full-Time,136000,98000,3,2,No,No recibo bono,Tres,32,12,En mi trabajo actual,Heterosexual,Auditiva,No,C-level data innovation,501-1000,Otras industrias,7,5,12,Ninguna de las anteriores,"Bbinbev, dupont, ferrum"
Hombre,31,Ciudad Autónoma de Buenos Aires,4,3,2,9,Terciario,Completado,Analista de Sistemas,ORT,"Sí, de forma particular, Sí, los pagó un empleador",No,Sí,QA Automation /DevOps,"Docker, Linux","Groovy, Java, Python",,MSSQL,"Appium, Cypress, HP LoadRunner, HP UFT, JUnit, Katalon, Postman, Selenium, SoapUI","IntelliJ, Visual Studio, Visual Studio Code",Windows,Android,No,0,Porcentaje de mi sueldo,Tercerizado (trabajo a través de consultora o agencia),82,66,3,3,Un sueldo,Performance individual,Tres,60,12,Jamás,Heterosexual,,,Nerdearla,501-1000,Servicios / Consultoría de Software / Digital,7,8,9,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Cuota para universidad / posgrados, Horarios flexibles","Mercado Libre, Fin Techs"
Hombre,31,Ciudad Autónoma de Buenos Aires,9,2,0,3,Universitario,Completado,Ingeniería en Sistemas de Información,,No,No,Sí,Technical Leader,OpenShift,"HTML, Javascript, TypeScript","Angular, React.js",,,"Notepad++, Visual Studio Code",Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,139000,100000,2,2,No,No recibo bono,Más de tres,99,12,Jamás,Heterosexual,,,,5001-10000,Producto basado en Software,7,8,4,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)",
Hombre,40,Ciudad Autónoma de Buenos Aires,2,14,1,0,Terciario,Completado,Analista de Sistemas,IFTS,"Sí, de forma particular, Sí, los pagó un empleador",No,Sí,Project Manager,,,,,,,Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,73000,62000,3,2,Menos de un sueldo,Mix de las anteriores,Dos,22,12,Jamás,Heterosexual,,No,,10001+,Otras industrias,8,9,10,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Lactario en la oficina, Licencia de paternidad/maternidad extendida, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)",
Hombre,40,Ciudad Autónoma de Buenos Aires,22,10,6,3,Universitario,En curso,Ingeniería en Sistemas de Información,Universidad Siglo 21,"Sí, de forma particular, Sí, los pagó un empleador",Sí,No,Networking,"Docker, Kubernetes, Linux, OpenShift, OpenStack, VMWare, Windows Server","Bash/Shell, Perl",WordPress,"ElasticSearch, MySQL, Percona XtraBackup",,,GNU/Linux,iOS,"Sí, pasiva",0,Neto,Full-Time,52000,48000,2,1,No,No recibo bono,Tres,17,12,En mi trabajo actual,Heterosexual,,,,201-500,Producto basado en Software,5,7,4,"Capacitaciones y/o cursos, Horarios flexibles, WFH (Trabajar desde casa)",
Hombre,43,Ciudad Autónoma de Buenos Aires,25,0,2,0,Universitario,Incompleto,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Sí, los pagó un empleador",No,No,Sales / Pre-Sales,,,,,,,Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,55000,45000,1,1,No,No recibo bono,No,0,0,Jamás,Heterosexual,,No,,51-100,Servicios / Consultoría de Software / Digital,8,7,15,"Abono de celular y/o Internet, Horarios flexibles",
Hombre,32,Ciudad Autónoma de Buenos Aires,2,10,1,0,Terciario,Completado,Analista de Sistemas,Isft 172,"Sí, de forma particular",No,Sí,Business Analyst,Bizagi modeler,SQL,,SQL server,,Visual Studio Code,Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,50000,45000,2,1,Menos de un sueldo,Performance de la compañía,Dos,25,10,Jamás,Heterosexual,Auditiva,No,Charla tu futuro en tecnología,10001+,Otras industrias,7,8,25,"Abono de celular y/o Internet, Gimnasios gratuitos / subvencionados, WFH (Trabajar desde casa)",Mercado libre
Hombre,31,Ciudad Autónoma de Buenos Aires,7,2,1,0,Secundario,Incompleto,,,"Sí, de forma particular",No,No,Developer,"Amazon Web Services, Azure, Docker, Firebase, Serverless, Windows Server",".NET, C#, CSS, Dart, HTML, Javascript, SQL, TypeScript",".NET Core, Angular, Bootstrap, Flutter, Node.js, React.js, Vue.js","Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MongoDB, MySQL",Puppeteer,"Android Studio, IntelliJ, Visual Studio, Visual Studio Code",macOS,Android,No,0,Porcentaje de mi sueldo,Freelance,72000,57500,2,2,No,No recibo bono,No,50,8,Jamás,Heterosexual,,,"Devfest, nerdearla, netbaires, woman who code",11-50,Producto basado en Software,5,4,6.7,No hay,
Hombre,40,Ciudad Autónoma de Buenos Aires,19,8,1,2,Doctorado,Completado,Ingeniería en Informática,ITBA - Instituto Tecnológico de Buenos Aires,"Sí, de forma particular, Sí, los pagó un empleador",Sí,Sí,Technical Leader,"Azure, Docker, IBM Cloud / Watson, OpenShift, Mac OS",".NET, Bash/Shell, C, C++, C#, Java, Kotlin, Matlab, Objective-C, Python, R, Rust, Swift",".NET Core, Angular, Bootstrap, Cordova, Flutter, Node.js, React.js","Amazon DynamoDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB, SQLite",,"Android Studio, Atom, IPython / Jupyter, Sublime Text, Visual Studio, Visual Studio Code",macOS,iOS,No,0,Bruto,Part-Time,45000,12000,1,1,Menos de un sueldo,Performance de la compañía,Uno,15,5,Jamás,Heterosexual,NA,No,Health2.0,501-1000,Servicios / Consultoría de Software / Digital,9,10,0.2,"Gimnasios gratuitos / subvencionados, Horarios flexibles","Wolox, Medallia, Baufest"
Hombre,52,Ciudad Autónoma de Buenos Aires,15,0,10,0,Terciario,Completado,Tecnicatura en Sistemas,UBA - Universidad de Buenos Aires,"Sí, de forma particular",Sí,No,Project Manager,Windows Server,"Delphi, Javascript, PHP",,"IBM Db2, MariaDB, MSSQL, MySQL, Oracle, PostgreSQL, SQLite, Sybase","Selenium, SoapUI, Test Complete","Notepad++, Sublime Text, Visual Studio",Windows,Android,No,0,Bruto,Full-Time,60000,49800,2,1,No,No recibo bono,No,0,5,Jamás,Heterosexual,,No,ninguna,11-50,Servicios / Consultoría de Software / Digital,5,6,15,"Gimnasios gratuitos / subvencionados, Snacks, golosinas, bebidas, Ninguna de las anteriores",ni idea
Hombre,38,Ciudad Autónoma de Buenos Aires,0,0,0,0,Universitario,Completado,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,"Sí, de forma particular",No,Sí,Developer,Windows Server,Genexus,Genexus,MySQL,,Genexus,Windows,iOS,No,0,Porcentaje de mi sueldo,Full-Time,42000,35000,3,3,No,No recibo bono,No,0,0,En un trabajo anterior,Heterosexual,,,SwiftBA,51-100,Producto basado en Software,7,6,25,Ninguna de las anteriores,"Mercado libre, baufest, flux it, belatrix"
Hombre,25,Ciudad Autónoma de Buenos Aires,0,0,0,0,Universitario,En curso,Ingeniería en Sistemas de Información,UAI - Universidad Abierta Interamericana,No,No,Sí,SysAdmin / DevOps / SRE,Linux,"Bash/Shell, Python",Django,"ElasticSearch, MariaDB, MySQL, PostgreSQL, SQLite",,"Atom, Vim",GNU/Linux,Android,No,0,Neto,Full-Time,84000,65000,3,2,No,No recibo bono,Uno,12,12,Jamás,Heterosexual,,No,Nerdearla,2001-5000,Otras industrias,7,2,3,"Abono de celular y/o Internet, Horarios flexibles",
Hombre,24,Ciudad Autónoma de Buenos Aires,3,1,3,0,Universitario,En curso,Licenciatura en Ciencias dela Computación,UBA - Universidad de Buenos Aires,"Sí, de forma particular",No,Sí,Developer,"Docker, Firebase, Google Cloud Platform/App Engine, Kubernetes","Go, Ruby","Sinatra, Gorilla MUX",MySQL,RSpec,Visual Studio Code,GNU/Linux,Android,No,0,Porcentaje de mi sueldo,Full-Time,89000,71000,3,3,Un sueldo,Mix de las anteriores,Tres,50,11,Jamás,Heterosexual,,,,11-50,Producto basado en Software,8,7,3,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Horarios flexibles, Masajes, Playroom, Snacks, golosinas, bebidas",
Hombre,27,Ciudad Autónoma de Buenos Aires,5,1,4,0,Universitario,En curso,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Sí, de forma particular",No,Sí,Developer,"Docker, IBM Cloud / Watson, Kubernetes","CSS, HTML, Java, Javascript, TypeScript","Angular, Bootstrap, Cordova, Hibernate, jQuery, Laravel, Node.js, React.js, Spring","IBM Db2, MongoDB, MySQL","JUnit, Karma, Mocha, Postman, Selenium, SoapUI","Android Studio, Atom, Eclipse, NetBeans, Notepad++, Sublime Text, Visual Studio Code, WebStorm",Windows,Android,"Sí, pasiva",0,Bruto,Full-Time,92000,,1,1,No,Mix de las anteriores,Dos,15,9,Jamás,Heterosexual,,No,,5001-10000,Servicios / Consultoría de Software / Digital,8,10,20,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Horarios flexibles, WFH (Trabajar desde casa)",
Hombre,35,Ciudad Autónoma de Buenos Aires,8,1,1,0,Terciario,Completado,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,No,No,Sí,Developer,"Azure, Windows Server",".NET, C, C++, C#, VBA","Bootstrap, jQuery","Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL","TFS, Visual Studio Coded UI","Visual Studio, Visual Studio Code",Windows,iOS,No,0,Bruto,Full-Time,97000,73000,3,2,No,No recibo bono,Uno,30,7,Jamás,,,,,1001-2000,Otras industrias,10,10,5,Capacitaciones y/o cursos,
Hombre,43,Ciudad Autónoma de Buenos Aires,20,1,1,4,Posdoctorado,Completado,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,"Sí, de forma particular, Sí, los pagó un empleador",Sí,Sí,Architect,"Amazon Web Services, Azure, Docker, Firebase, Google Cloud Platform/App Engine, Heroku, Kubernetes, Linux, OpenShift",".NET, Clojure, Java, Javascript, Kotlin","Angular, Bootstrap, Hibernate, jQuery, Spring","ElasticSearch, MongoDB, MySQL, Oracle","JUnit, Mocha, OpenQA","Eclipse, Visual Studio Code",Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,140000,120000,3,3,No,No recibo bono,Dos,20,10,Jamás,Heterosexual,,No,,51-100,Servicios / Consultoría de Software / Digital,10,10,1,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",
Hombre,34,Ciudad Autónoma de Buenos Aires,12,0,0,0,Terciario,Completado,Tecnicatura en desarrollo de video juegos,Image Campus,No,No,Sí,Developer,Firebase,"Objective-C, Swift",,,,Xcode,macOS,iOS,No,0,Porcentaje de mi sueldo,Full-Time,150000,110000,3,2,No,No recibo bono,Uno,12,10,Jamás,Heterosexual,,No,,51-100,Producto basado en Software,8,6,1.5,"Descuentos varios (Clarín 365, Club La Nación, etc), Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)",
Hombre,34,Ciudad Autónoma de Buenos Aires,11,2,7,0,Terciario,Completado,Desarrollo de video juegos,Escuela Da Vinci,"Sí, de forma particular",No,No,Developer,,"Objective-C, Swift",,,,Xcode,macOS,iOS,No,0,Bruto,Full-Time,126000,86000,2,2,No,No recibo bono,Dos,16,11,En un trabajo anterior,Heterosexual,,No,,101-200,Servicios / Consultoría de Software / Digital,5,9,10,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Playroom",
Hombre,31,Ciudad Autónoma de Buenos Aires,6,4,6,0,Terciario,Completado,Diaeño y desarrollo videojuegos,Escuela Da Vinci,No,No,No,Developer,iOS,"Objective-C, Swift","SwiftUI, Swift",,,Xcode,macOS,iOS,No,0,Bruto,Full-Time,112000,92000,3,2,No,No recibo bono,Dos,30,10,En un trabajo anterior,Heterosexual,,No,"Swiftable, NScoder",201-500,Servicios / Consultoría de Software / Digital,7,6,4,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Licencia de paternidad/maternidad extendida, Masajes, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior",
