Me identifico,Tengo,Argentina,Anos de experiencia,Anos en el puesto actual,Trabajo de,Tipo de contrato,Salario mensual (en tu moneda local),USD,Bruto o neto,Max Cantidad de empleados,Gente a cargo,Cuanta,Tecnologias que utilizas,Tecnologias que utilizas,Automation o funcional,Tecnologias que utilizas,Tecnologias que utilizas,Tenes guardias,Cuanto cobras por guardia (en tu moneda local),"Porcentaje, bruto o neto",Que tan conforme estas con tu sueldo,Como crees que esta tu sueldo con respecto a Julio 2016,Recibis algun tipo de bono,A que esta atado el bono,Tuviste ajustes por inflacion en 2016,De que % fue el ajuste,Cambiaste de empresa en los ultimos 6 meses,Cual fue el principal motivo de cambio,Beneficios extra
Hombre,27 - 30,GBA,10+,4,HelpDesk,Full-Time,19600,1220,Neto,500,No,0,"Linux, Windows, VMWare, VirtualBox",,,,,No,0,Neto,2,2,No,No recibo bono,Mas de dos,10,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Snacks, golosinas, bebidas"
Hombre,34 - 36,Cordoba,10+,1,SysAdmin / DevOps,Full-Time,19600,1220,Neto,500,No,0,"Linux, Windows, Azure, VMWare",,,,,"Si, pasiva",0,Neto,3,3,No,No recibo bono,Dos,20,Si,Mayor comodidad,"Aumento por inflacion, Capacitaciones y/o cursos, Laptop"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,8,6,Developer,Full-Time,19600,1220,Neto,50,No,0,"Windows, VMWare",,,,,No,0,Neto,2,1,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Mujer,27 - 30,Ciudad Autonoma de Buenos Aires,5,2,Analista funcional,Full-Time,19600,1220,Neto,1000,No,0,.net,,,,,No,0,Bruto,1,1,No,No recibo bono,Uno,17,No,No cambie de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,1,1,Developer,Full-Time,19800,1232,Bruto,1001,No,0,"Windows, Sql",,,,,No,0,Porcentaje de mi sueldo,3,3,Un sueldo,Inflacion del pais,No,0,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,24 - 26,Santa Fe,4,Menos de un ano,Developer,Full-Time,19800,1232,Bruto,50,No,0,Amazon Web Services,,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,35,Si,Desafios profesionales,"Aumento por inflacion, Descuentos en gimnasios, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Cordoba,9,3,QA / Tester,Full-Time,19800,1232,Neto,1001,Si,4,"Windows, VMWare",,,,,"Si, pasiva",470,Neto,3,2,Un sueldo,Mix de las anteriores,Uno,32,No,No cambie de empresa,"Bonos por desempeno, Capacitaciones y/o cursos, Horarios flexibles, Viajes al exterior, Viaticos"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,4,Menos de un ano,SysAdmin / DevOps,Full-Time,19800,1232,Neto,500,No,0,"*BSD, Linux, Windows, VMWare",,,,,No,0,Neto,2,2,No,No recibo bono,No,0,Si,Salario,Ninguna de las anteriores
Hombre,27 - 30,Provincia de Buenos Aires,9,Menos de un ano,Analista de Infraestructura,Tercerizado (trabajo a traves de consultora o agencia),20000,1245,Bruto,100,No,0,"Linux, Windows",,,,,No,0,Bruto,3,3,No,No recibo bono,No,0,Si,Salario,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,1,Menos de un ano,Developer,Full-Time,20000,1245,Bruto,100,No,0,"Linux, Windows, VMWare",,,,,No,0,Bruto,2,2,No,No recibo bono,Uno,10,Si,Mayor comodidad,Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,6,1,Developer,Full-Time,20000,1245,Bruto,100,No,0,"Linux, Windows, VMWare, Tomcat",,,,,No,0,Porcentaje de mi sueldo,2,1,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,2,Menos de un ano,Developer,Full-Time,20000,1245,Bruto,100,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,4,3,No,No recibo bono,No,0,Si,Desafios profesionales,"Aumento por inflacion, Capacitaciones y/o cursos, Snacks, golosinas, bebidas"
Hombre,27 - 30,Entre Rios,3,3,Developer,Freelance,20000,1245,Bruto,100,No,0,"Linux, Windows",,,,,No,0,Bruto,3,2,No,No recibo bono,No,0,No,No cambie de empresa,Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,37 - 40,Cordoba,8,8,Networking,Full-Time,20000,1245,Bruto,100,No,0,"Linux, Windows",,,,,No,0,Neto,2,2,De uno a tres sueldos,Performance individual,Uno,26,No,No cambie de empresa,Abono de celular y/o Internet
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,5,4,Developer,Full-Time,20000,1245,Bruto,10,No,0,"Linux, Amazon Web Services, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,3,2,3+ sueldos,Performance de la compania,Mas de dos,40,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Horarios flexibles, Snacks, golosinas, bebidas, Stock options, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,24 - 26,San Luis,5,5,Developer,Full-Time,20000,1245,Bruto,10,No,0,GeneXus,,,,,No,0,Bruto,3,2,No,No recibo bono,Dos,30,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,Provincia de Buenos Aires,4,4,INSTRUCTOR,Part-Time,20000,1245,Bruto,10,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Dos,20,No,No cambie de empresa,Capacitaciones y/o cursos
Hombre,24 - 26,Santa Fe,6,6,Jefe,Full-Time,20000,1245,Bruto,10,Si,1,Windows,,,,,No,300,Neto,3,3,No,No recibo bono,Dos,20,No,No cambie de empresa,"Masajes, Viajes al exterior, Viaticos"
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,1,Menos de un ano,Developer,Full-Time,20000,1245,Bruto,1001,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,3,4,No,No recibo bono,No,0,Si,Mayor comodidad,"Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Masajes, Playroom, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,6,2,Developer,Full-Time,20000,1245,Bruto,1001,Si,2,cobol,,,,,"Si, activa",900,Neto,2,2,No,No recibo bono,Mas de dos,45,No,No cambie de empresa,"Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,24 - 26,Neuquen,2,Menos de un ano,Developer,Freelance,20000,1245,Bruto,1001,No,0,"Linux, Windows, Androidstudio",,,,,No,0,Porcentaje de mi sueldo,2,2,Menos de un sueldo,Mix de las anteriores,Uno,0,No,No cambie de empresa,"Capacitaciones y/o cursos, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,34 - 36,Mendoza,10+,6,Encargado Deposito,Part-Time,20000,1245,Bruto,1001,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,2,1,Menos de un sueldo,Performance individual,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autonoma de Buenos Aires,1,1,HelpDesk,Full-Time,20000,1245,Bruto,1001,No,0,Windows,,,,,No,0,Bruto,4,4,No,No recibo bono,Dos,10,Si,Salario,"Aumento por inflacion, Capacitaciones y/o cursos, Snacks, golosinas, bebidas"
Hombre,21 - 23,Ciudad Autonoma de Buenos Aires,4,3,HelpDesk,Full-Time,20000,1245,Bruto,1001,No,0,"Windows, Active Directory",,,,,No,0,Bruto,3,4,No,No recibo bono,Uno,15,Si,Salario,"Capacitaciones y/o cursos, Laptop, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,34 - 36,GBA,6,3,HelpDesk,Full-Time,20000,1245,Bruto,1001,Si,1,"Windows, Azure",,,,,No,0,Bruto,3,4,No,No recibo bono,No,20,No,No cambie de empresa,"Abono de celular y/o Internet, Ninguna de las anteriores"
Hombre,27 - 30,Provincia de Buenos Aires,10+,10+,HelpDesk,Full-Time,20000,1245,Bruto,1001,Si,5,"Linux, Windows, Android IOS",,,,,"Si, activa",300,Bruto,3,4,De uno a tres sueldos,Performance individual,Dos,20,No,No cambie de empresa,"Abono de celular y/o Internet, Bonos por desempeno, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Snacks, golosinas, bebidas"
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,5,5,PM,Full-Time,20000,1245,Bruto,1001,No,0,"HP-UX, Linux, Windows, VMWare",,,,,"Si, activa",10,Porcentaje de mi sueldo,2,1,Un sueldo,Mix de las anteriores,Dos,25,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,5,5,SysAdmin / DevOps,Full-Time,20000,1245,Bruto,1001,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,4,2,No,Performance de la compania,Uno,10,No,No cambie de empresa,"Capacitaciones y/o cursos, Guarderia, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,31 - 33,Entre Rios,10+,2,HelpDesk,Full-Time,20000,1245,Bruto,1000,No,0,"Linux, Windows, VMWare",,,,,"Si, activa",0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Dos,30,No,No cambie de empresa,Abono de celular y/o Internet
Hombre,24 - 26,Provincia de Buenos Aires,Menos de un ano,Menos de un ano,Networking,Full-Time,20000,1245,Bruto,1000,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,No,0,Si,Desafios profesionales,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Laptop, Snacks, golosinas, bebidas, Viaticos"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,1,SysAdmin / DevOps,Tercerizado (trabajo a traves de consultora o agencia),20000,1245,Bruto,1000,No,0,"Windows, VMWare",,,,,"Si, pasiva",0,Bruto,2,1,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,Menos de un ano,Menos de un ano,Developer,Full-Time,20000,1245,Bruto,500,No,0,"Linux, Amazon Web Services, Docker / Containers",,,,,No,0,Bruto,2,3,No,No recibo bono,Dos,18,Si,Desafios profesionales,"Aumento por inflacion, Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,6,Menos de un ano,Developer,Full-Time,20000,1245,Bruto,500,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,41 - 45,Cordoba,10+,1,Developer,Tercerizado (trabajo a traves de consultora o agencia),20000,1245,Bruto,500,Si,3,"Linux, Windows, VMWare",,,,,No,0,Neto,2,2,No,No recibo bono,Uno,18,No,No cambie de empresa,"Comidas pagas/subvencionadas, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Laptop"
Hombre,46 - 49,Provincia de Buenos Aires,10+,10+,HelpDesk,Full-Time,20000,1245,Bruto,500,No,0,"Windows, MAC",,,,,No,0,Bruto,1,1,No,No recibo bono,Dos,10,No,No cambie de empresa,Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,34 - 36,Cordoba,10+,1,IT,Full-Time,20000,1245,Bruto,500,No,0,"AIX, HP-UX, Linux, Solaris, Windows",,,,,No,0,Bruto,2,2,Menos de un sueldo,Mix de las anteriores,Uno,20,Si,No cambie de empresa,Abono de celular y/o Internet
Hombre,34 - 36,Cordoba,10+,10+,SysAdmin / DevOps,Full-Time,20000,1245,Bruto,500,No,0,"Linux, Windows, Amazon Web Services, VMWare",,,,,"Si, activa",0,Bruto,2,1,No,No recibo bono,Dos,23,No,No cambie de empresa,"Capacitaciones y/o cursos, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,9,4,soporte tecnico,Full-Time,20000,1245,Bruto,200,No,0,Windows,,,,,No,0,Bruto,2,2,No,No recibo bono,Uno,11.5,No,No cambie de empresa,Ninguna de las anteriores
Hombre,34 - 36,Provincia de Buenos Aires,10+,3,SysAdmin / DevOps,Full-Time,20000,1245,Bruto,200,No,0,"Windows, VMWare",,,,,"Si, pasiva",0,Neto,2,2,No,No recibo bono,Dos,24,No,No cambie de empresa,Ninguna de las anteriores
Hombre,50+,Ciudad Autonoma de Buenos Aires,3,3,Analista Fisicoquimico,Full-Time,20000,1245,Bruto,50,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,3,3,Menos de un sueldo,Mix de las anteriores,Uno,33,No,No cambie de empresa,Ninguna de las anteriores
Hombre,21 - 23,Santa Fe,Menos de un ano,Menos de un ano,Designer,Full-Time,20000,1245,Bruto,50,No,0,"Linux, Windows",,,,,"Si, pasiva",0,Bruto,3,3,No,No recibo bono,Uno,15,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Developer,Full-Time,20000,1245,Bruto,50,No,0,"Linux, Amazon Web Services, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Uno,13,Si,Salario,Ninguna de las anteriores
Hombre,24 - 26,Corrientes,5,Menos de un ano,Developer,Full-Time,20000,1245,Bruto,50,No,0,"Windows, Azure",,,,,No,0,Neto,4,3,No,No recibo bono,No,0,Si,Mayor comodidad,"Aumento por inflacion, WFH (Trabajar desde casa)"
Hombre,27 - 30,Misiones,7,1,Developer,Full-Time,20000,1245,Bruto,50,No,0,"Amazon Web Services, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,2,3,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,34 - 36,La Pampa,7,4,ingeniero,Full-Time,20000,1245,Bruto,50,Si,7,Windows,,,,,"Si, activa",0,Porcentaje de mi sueldo,1,2,Menos de un sueldo,Performance de la compania,Uno,20,No,No cambie de empresa,Bonos por desempeno
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,6,1,SysAdmin / DevOps,Full-Time,20000,1245,Bruto,50,No,0,"Windows, Azure, VMWare",,,,,"Si, pasiva",500,Bruto,1,1,No,No recibo bono,Uno,10,No,No cambie de empresa,Ninguna de las anteriores
Hombre,31 - 33,Santa Fe,2,2,SysAdmin / DevOps,Full-Time,20000,1245,Bruto,50,No,0,"Linux, OpenStack",,,,,No,0,Bruto,3,2,No,No recibo bono,Uno,31,No,No cambie de empresa,"Aumento por inflacion, Descuentos en gimnasios, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viaticos"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,3,Designer,Full-Time,20000,1245,Neto,100,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,3,3,Menos de un sueldo,Performance individual,Uno,20,No,No cambie de empresa,"Bonos por desempeno, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Playroom, Snacks, golosinas, bebidas"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,5,3,Developer,Full-Time,20000,1245,Neto,100,No,0,"Windows, Azure, web API 2",,,,,No,0,Porcentaje de mi sueldo,2,1,No,No recibo bono,Dos,30,No,No cambie de empresa,"Aumento por inflacion, Clases de idiomas, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,4,1,Developer,Full-Time,20000,1245,Neto,100,No,0,"Linux, VMWare",,,,,No,0,Bruto,1,1,No,No recibo bono,No,0,No,No cambie de empresa,Playroom
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,7,Developer,Full-Time,20000,1245,Neto,100,No,0,"Windows, VMWare",,,,,No,0,Neto,3,3,Menos de un sueldo,Performance de la compania,No,0,No,No cambie de empresa,Horarios flexibles
Hombre,34 - 36,Cordoba,8,6,Developer,Freelance,20000,1245,Neto,100,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Mas de dos,30,No,No cambie de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,41 - 45,Misiones,10+,8,Developer,Full-Time,20000,1245,Neto,100,No,0,Linux,,,,,No,0,Neto,2,2,No,No recibo bono,Dos,15,No,No cambie de empresa,Viaticos
Hombre,34 - 36,Provincia de Buenos Aires,7,7,Developer,Full-Time,20000,1245,Neto,100,No,0,Windows,,,,,No,200,Neto,2,2,Menos de un sueldo,Performance individual,Dos,30,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Clases de idiomas, WFH (Trabajar desde casa)"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,1,HelpDesk,Full-Time,20000,1245,Neto,100,No,0,"Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,2,1,No,No recibo bono,Dos,25,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,Corrientes,10+,10+,HelpDesk,Full-Time,20000,1245,Neto,100,No,0,"Linux, Windows",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Dos,15,No,No cambie de empresa,"Abono de celular y/o Internet, Comidas pagas/subvencionadas, Laptop"
Hombre,27 - 30,Provincia de Buenos Aires,6,1,HelpDesk,Full-Time,20000,1245,Neto,100,No,0,"Windows, VMWare",,,,,No,0,Bruto,3,3,De uno a tres sueldos,Mix de las anteriores,Uno,20,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Laptop, Snacks, golosinas, bebidas, Osde 210"
Hombre,27 - 30,GBA,8,Menos de un ano,Infosec,Full-Time,20000,1245,Neto,100,No,0,"Linux, Windows, Amazon Web Services, Azure, VMWare",,,,,No,0,Neto,3,3,Un sueldo,Mix de las anteriores,Dos,20,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Clases de idiomas, Laptop, Masajes, Playroom, WFH (Trabajar desde casa)"
Hombre,27 - 30,Santa Fe,8,Menos de un ano,Networking,Full-Time,20000,1245,Neto,100,Si,1,"Linux, Windows, VMWare",,,,,No,0,Neto,2,1,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autonoma de Buenos Aires,2,Menos de un ano,PM,Full-Time,20000,1245,Neto,100,No,0,"Windows, Amazon Web Services",,,,,No,0,Porcentaje de mi sueldo,3,2,Menos de un sueldo,Performance individual,Uno,20,No,No cambie de empresa,"Aumento por inflacion, Clases de idiomas, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,7,1,SysAdmin / DevOps,Full-Time,20000,1245,Neto,100,No,0,"*BSD, Linux, Windows, Amazon Web Services, Docker / Containers, OpenStack, VMWare",,,,,"Si, pasiva",150,Neto,3,3,No,No recibo bono,No,0,Si,Salario,"Aumento por inflacion, Comidas pagas/subvencionadas, Horarios flexibles, Playroom, Snacks, golosinas, bebidas"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8,8,SysAdmin / DevOps,Full-Time,20000,1245,Neto,100,No,0,"*BSD, Linux, Windows",,,,,No,0,Neto,3,3,No,No recibo bono,Mas de dos,50,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,1,SysAdmin / DevOps,Full-Time,20000,1245,Neto,100,No,0,"*BSD, Linux, Windows, Amazon Web Services, Docker / Containers, OpenStack, VMWare",,,,,"Si, pasiva",0,Bruto,2,2,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,27 - 30,GBA,3,2,SysAdmin / DevOps,Full-Time,20000,1245,Neto,100,No,0,"Linux, Windows, Telefonia IP, networking, testing, reparacion de dispositivos informaticos y electronica simple. ",,,,,No,0,Bruto,2,3,No,No recibo bono,Uno,25,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Horarios flexibles, Descuentos en articulos que hay en la empresa"
Hombre,50+,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,Full-Time,20000,1245,Neto,100,No,0,"Windows, VMWare",,,,,"Si, pasiva",0,Bruto,2,1,No,no,Uno,32,No,No cambie de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,6,3,DBA,Full-Time,20000,1245,Neto,10,Si,1,Windows,,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,20,No,No cambie de empresa,"Capacitaciones y/o cursos, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,41 - 45,Chaco,10+,10+,Developer,Part-Time,20000,1245,Neto,10,No,0,"Linux, Windows",,,,,No,0,Neto,3,1,No,No recibo bono,Uno,10,No,No cambie de empresa,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autonoma de Buenos Aires,4,Menos de un ano,Developer,Full-Time,20000,1245,Neto,10,No,0,"Linux, Amazon Web Services",,,,,No,0,Porcentaje de mi sueldo,3,3,Menos de un sueldo,Performance de la compania,Dos,30,Si,Salario,"Horarios flexibles, Laptop, Playroom, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,5,5,Developer,Part-Time,20000,1245,Neto,10,No,0,"Windows, Amazon Web Services, Azure",,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Dos,23,No,No cambie de empresa,Horarios flexibles
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,1,Developer,Full-Time,20000,1245,Neto,10,No,0,Windows,,,,,No,0,Bruto,1,1,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,1,Developer,Part-Time,20000,1245,Neto,10,Si,2,"Linux, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,2,2,Menos de un sueldo,Performance de la compania,No,0,No,No cambie de empresa,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viaticos"
Hombre,27 - 30,GBA,5,Menos de un ano,Developer,Full-Time,20000,1245,Neto,10,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Uno,15,Si,Salario,Aumento por inflacion
Hombre,27 - 30,GBA,7,1,Developer,Freelance,20000,1245,Neto,10,No,0,"Linux, Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Uno,30,No,No cambie de empresa,"Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,34 - 36,Santa Fe,1,5,HelpDesk,Full-Time,20000,1245,Neto,10,Si,2,Windows,,,,,No,0,Bruto,3,3,No,No recibo bono,Uno,30,No,No cambie de empresa,Aumento por inflacion
Hombre,27 - 30,Mendoza,10+,9,Networking,Part-Time,20000,1245,Neto,10,No,0,"Windows, Redes",,,,,"Si, pasiva",1000,Neto,4,3,No,No recibo bono,Uno,20,No,No cambie de empresa,"Laptop, Snacks, golosinas, bebidas"
Hombre,27 - 30,Neuquen,8,2,Networking,Full-Time,20000,1245,Neto,10,No,0,"*BSD, Linux, Windows, VMWare",,,,,"Si, pasiva",200,Bruto,2,1,No,No recibo bono,No,0,No,No cambie de empresa,Viaticos
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,5,SysAdmin / DevOps,Freelance,20000,1245,Neto,10,No,0,"Linux, Windows, Amazon Web Services, VMWare, KVM",,,,,"Si, activa",0,Bruto,3,2,No,No recibo bono,Uno,10,No,No cambie de empresa,"Abono de celular y/o Internet, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
