Me identifico,Tengo,Argentina,Anos de experiencia,Anos en el puesto actual,Gente a cargo,Cuanta,Trabajo de,Tipo de contrato,Salario mensual (en tu moneda local),USD,Bruto o neto,Max Cantidad de empleados,Tecnologias que utilizas,Tecnologias que utilizas,Tecnologias que utilizas,Automation o funcional,Tecnologias que utilizas,Tecnologias que utilizas,Tenes guardias,Cuanto cobras por guardia (en tu moneda local),"Porcentaje, bruto o neto",Que tan conforme estas con tu sueldo,Como crees que esta tu sueldo con respecto a Enero 2017,Recibis algun tipo de bono,A que esta atado el bono,Tuviste ajustes por inflacion en 2017,De que % fue el ajuste,Cambiaste de empresa en los ultimos 6 meses,Cual fue el principal motivo de cambio,Beneficios extra
Hombre,31 - 33,Provincia de Buenos Aires,8,8,No,0,Developer,Full-Time,17500,1041,Neto,1001,,"CSS, HTML, Java, Javascript, jQuery, PHP",,,,,No,0,Neto,1,1,No,No recibo bono,Uno,22,No,No cambie de empresa,Ninguna de las anteriores
Hombre,31 - 33,Cordoba,6,1,No,0,Developer,Full-Time,17000,1011,Neto,1000,,Pl sql,,,,,"Si, pasiva",17000,Neto,2,2,No,No recibo bono,No,0,Si,Desafios profesionales,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,4,Menos de un ano,No,0,Developer,Full-Time,17000,1011,Neto,1001,,"CSS, HTML, Javascript, jQuery, NodeJS, Python",,,,,No,0,Bruto,2,2,No,No recibo bono,No,0,Si,No me pagaban,"Descuentos en gimnasios, Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,31 - 33,Jujuy,6,2,No,0,Developer,Part-Time,16000,951,Bruto,100,,"HTML, Java, Javascript, NodeJS, Objective-C, Swift",,,,,No,0,Bruto,3,2,No,No recibo bono,Uno,20,No,No cambie de empresa,Ninguna de las anteriores
Hombre,31 - 33,Rio Negro,7,Menos de un ano,No,0,Developer,Part-Time,16000,951,Bruto,100,,"CSS, HTML, Javascript, jQuery, PHP",,,,,No,16000,Bruto,2,1,No,No recibo bono,No,0,Si,Desafios profesionales,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Si,1,Developer,Part-Time,16000,951,Neto,100,,"CSS, HTML, Javascript, jQuery, PHP",,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,No,0,Si,Mejores beneficios,Capacitaciones y/o cursos
Hombre,31 - 33,Misiones,8,6,No,0,Developer,Full-Time,16000,951,Bruto,1000,,"CSS, HTML, Java, Javascript, jQuery, NodeJS, PHP, VB *",,,,,"Si, pasiva",0,Neto,1,2,Menos de un sueldo,Performance individual,Dos,21,No,No cambie de empresa,Ninguna de las anteriores
Hombre,31 - 33,San Luis,3,2,No,0,Developer,Full-Time,15500,922,Neto,10,,".NET, C#, HTML, Javascript, jQuery",,,,,No,0,Bruto,1,2,No,No recibo bono,Uno,10,No,No cambie de empresa,Horarios flexibles
Hombre,31 - 33,Cordoba,4,2,Si,2,Developer,Full-Time,15000,892,Neto,100,,"C, Python",,,,,No,0,Porcentaje de mi sueldo,1,1,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,31 - 33,GBA,Menos de un ano,Menos de un ano,No,0,Developer,Full-Time,15000,892,Neto,200,,"C#, Java, Python",,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Dos,20,Si,Desafios profesionales,Ninguna de las anteriores
Hombre,31 - 33,Misiones,8,1,No,0,Developer,Freelance,15000,892,Neto,10,,".NET, C++, HTML, Java, jQuery, PHP, VB *",,,,,No,0,Neto,3,3,No,No recibo bono,Uno,30,No,No cambie de empresa,Ninguna de las anteriores
Hombre,31 - 33,Chaco,5,Menos de un ano,No,0,Developer,Full-Time,14200,844,Neto,100,,"CSS, HTML, Javascript, jQuery",,,,,No,0,Porcentaje de mi sueldo,1,2,No,No recibo bono,No,0,No,No cambie de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Masajes"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,9,5,No,0,Developer,Part-Time,10000,594,Neto,1001,,".NET, C++, C#, HTML, Javascript, jQuery",,,,,No,0,Neto,2,2,No,No recibo bono,Uno,20,No,No cambie de empresa,28 dias de vacaciones
Hombre,31 - 33,Provincia de Buenos Aires,10+,10+,Si,45,Developer,Part-Time,5000,297,Neto,100,,"HTML, Java, Javascript",,,,,No,0,Neto,4,1,No,Ninguno,Mas de dos,45,No,No cambie de empresa,Abono de celular y/o Internet
Mujer,31 - 33,Ciudad Autonoma de Buenos Aires,4,1,Si,2,Developer,Full-Time,47334,2815,Bruto,100,,"CSS, HTML, Javascript, jQuery, PHP, MySQL, Symfony, Bootstrap ",,,,,No,0,Porcentaje de mi sueldo,3,3,Menos de un sueldo,Tareas extras realizadas,Dos,30,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Mujer,31 - 33,Ciudad Autonoma de Buenos Aires,10+,2,Si,3,Developer,Full-Time,35000,2082,Neto,200,,"CSS, HTML, Javascript, NodeJS, Python, Ruby",,,,,"Si, pasiva",100,Porcentaje de mi sueldo,3,3,Menos de un sueldo,Performance individual,Dos,25,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Laptop, Viaticos"
Mujer,31 - 33,Ciudad Autonoma de Buenos Aires,9,5,No,0,Developer,Full-Time,35000,2082,Bruto,10,,"CSS, HTML, Javascript, jQuery, PHP, Vue.js",,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,13,No,No cambie de empresa,"Horarios flexibles, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Mujer,31 - 33,Cordoba,4,2,No,0,Developer,Full-Time,32000,1903,Neto,100,,.NET,,,,,No,0,Neto,2,2,No,No recibo bono,Dos,25,Si,Desafios profesionales,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Laptop, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Mujer,31 - 33,Provincia de Buenos Aires,6,1,No,0,Developer,Full-Time,32000,1903,Bruto,1001,,"HTML, Java, Javascript",,,,,No,0,Neto,3,2,No,No recibo bono,Uno,16,Si,Desafios profesionales,"Aumento por inflacion, Clases de idiomas, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Mujer,31 - 33,Ciudad Autonoma de Buenos Aires,6,2,No,0,Developer,Tercerizado (trabajo a traves de consultora o agencia),31500,1873,Neto,1001,,".NET, Pl/sql + shell script ",,,,,No,0,Bruto,2,2,No,No recibo bono,Uno,23,No,No cambie de empresa,Ninguna de las anteriores
Mujer,31 - 33,Cordoba,5,Menos de un ano,No,0,Developer,Full-Time,28000,1665,Bruto,1000,,Java,,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,No,0,Si,Salario,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Masajes"
Mujer,31 - 33,Ciudad Autonoma de Buenos Aires,10+,7,Si,1,Developer,Full-Time,27000,1606,Neto,100,,"HTML, Java, Javascript, NodeJS",,,,,No,0,Neto,3,2,Un sueldo,Mix de las anteriores,No,0,No,No cambie de empresa,"Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles"
Mujer,31 - 33,Ciudad Autonoma de Buenos Aires,7,2,No,0,Developer,Full-Time,26464,1574,Neto,200,,"CSS, HTML, jQuery, PHP",,,,,No,0,Porcentaje de mi sueldo,3,2,Menos de un sueldo,Mix de las anteriores,Uno,15,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Cuota para universidad, Horarios flexibles, Laptop, Masajes, Snacks, golosinas, bebidas, Stock options / Shares, WFH (Trabajar desde casa)"
Mujer,31 - 33,Ciudad Autonoma de Buenos Aires,5,Menos de un ano,No,0,Developer,Full-Time,25000,1487,Neto,1000,,"CSS, HTML, Javascript, PHP",,,,,No,0,Porcentaje de mi sueldo,3,3,Un sueldo,Performance individual,Uno,16,Si,Salario,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Stock options / Shares, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior"
Mujer,31 - 33,Provincia de Buenos Aires,3,Menos de un ano,No,0,Developer,Full-Time,24000,1427,Bruto,1001,,Java,,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Uno,16,No,No cambie de empresa,"Aumento por inflacion, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Playroom"
Mujer,31 - 33,Provincia de Buenos Aires,8,3,No,0,Developer,Full-Time,23000,1368,Neto,500,,"CSS, HTML, Javascript",,,,,No,0,Porcentaje de mi sueldo,2,3,No,-,Dos,40,No,Desafios profesionales,"Aumento por inflacion, Clases de idiomas, Masajes, Snacks, golosinas, bebidas"
Mujer,31 - 33,Misiones,7,7,No,0,Developer,Full-Time,18000,1070,Neto,10,,"Python, odoo",,,,,No,0,Porcentaje de mi sueldo,3,3,Un sueldo,Performance individual,Dos,25,No,No cambie de empresa,"Aumento por inflacion, Horarios flexibles, Laptop"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,No,0,Developer,Remoto (empresa de otro pais),130000,7733,Bruto,100,,"Javascript, NodeJS, Python",,,,,No,0,Bruto,4,4,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, Laptop, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,7,1,No,0,Developer,Remoto (empresa de otro pais),120000,7138,Neto,10,,".NET, C, C++, C#, Go, Javascript, NodeJS, PHP, Python, Ruby",,,,,No,0,Neto,3,3,No,No recibo bono,No,0,Si,Salario,"Aumento por inflacion, Clases de idiomas, Full remote"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,9,Menos de un ano,No,0,Developer,Remoto (empresa de otro pais),117000,6960,Bruto,500,,"CSS, HTML, Javascript, NodeJS",,,,,No,0,Porcentaje de mi sueldo,4,4,De uno a tres sueldos,Mix de las anteriores,Uno,20,Si,Salario,"Abono de celular y/o Internet, Bonos por desempeno, Capacitaciones y/o cursos, Descuentos en gimnasios, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viaticos, WFH (Trabajar desde casa)"
Hombre,27 - 30,Chaco,6,2,Si,3,Developer,Full-Time,110000,6543,Neto,100,,"HTML, Java, Javascript, NodeJS",,,,,No,0,Porcentaje de mi sueldo,4,3,Un sueldo,Performance individual,Dos,10,No,No cambie de empresa,"Horarios flexibles, Masajes, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,5,No,0,Developer,Remoto (empresa de otro pais),110000,6543,Neto,100,,"Ruby, Elixir",,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,No,0,No,No cambie de empresa,"Capacitaciones y/o cursos, Descuentos en gimnasios, Horarios flexibles, Laptop, Viajes al exterior, Viaticos, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,6,1,No,0,Developer,Remoto (empresa de otro pais),108000,6424,Bruto,10,,"Javascript, Ruby",,,,,No,0,Porcentaje de mi sueldo,4,3,No,No recibo bono,Uno,13.9,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viaticos, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,1,Si,5,Developer,Full-Time,105000,6246,Bruto,100,,"CSS, HTML, Javascript, NodeJS",,,,,"Si, pasiva",0,Bruto,3,3,No,No recibo bono,Dos,27,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Stock options / Shares, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,GBA,10+,Menos de un ano,No,0,Developer,Remoto (empresa de otro pais),104000,6186,Bruto,10,,"Go, Javascript, Ruby",,,,,No,0,Neto,4,3,No,No recibo bono,No,0,Si,Desafios profesionales,WFH (Trabajar desde casa)
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,7,Menos de un ano,No,0,Developer,Full-Time,100000,5948,Neto,100,,"CSS, HTML, Javascript, jQuery, Python",,,,,No,0,Porcentaje de mi sueldo,4,4,No,No recibo bono,No,0,Si,Salario,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,9,2,No,0,Developer,Remoto (empresa de otro pais),100000,5948,Bruto,10,,"Go, Javascript, NodeJS",,,,,No,0,Porcentaje de mi sueldo,4,4,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, Stock options / Shares, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,1,No,0,Developer,Remoto (empresa de otro pais),95200,5663,Bruto,200,,Javascript,,,,,No,0,Porcentaje de mi sueldo,4,4,No,No recibo bono,No,0,No,No cambie de empresa,"Capacitaciones y/o cursos, Horarios flexibles, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Cordoba,10+,2,No,0,Developer,Full-Time,90000,5353,Bruto,1001,,"HTML, Python, Elm",,,,,No,0,Bruto,4,4,Un sueldo,Performance individual,Dos,35,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Guarderia, Laptop, Playroom, Snacks, golosinas, bebidas, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Santa Fe,10+,1,Si,2,Developer,Remoto (empresa de otro pais),87000,5175,Bruto,10,,"CSS, HTML, Javascript, jQuery, PHP",,,,,No,0,Neto,3,3,Menos de un sueldo,Performance individual,No,0,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8,Menos de un ano,No,0,Developer,Remoto (empresa de otro pais),85000,5056,Bruto,100,,"CSS, HTML, Javascript, NodeJS",,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,No,0,No,No cambie de empresa,Laptop
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8,2,No,0,Developer,Full-Time,83000,4937,Bruto,100,,"Go, HTML, Javascript, NodeJS",,,,,No,0,Bruto,4,3,No,No recibo bono,Uno,12.5,No,No cambie de empresa,"Aumento por inflacion, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Stock options / Shares, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,1,No,0,Developer,Remoto (empresa de otro pais),83000,4937,Bruto,10,,"Javascript, Ruby",,,,,No,0,Porcentaje de mi sueldo,4,4,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,27 - 30,Mendoza,5,2,No,0,Developer,Remoto (empresa de otro pais),80000,4759,Neto,200,,".NET, C#, CSS, HTML, Javascript, jQuery",,,,,No,0,Porcentaje de mi sueldo,4,4,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viaticos, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,1,No,0,Developer,Remoto (empresa de otro pais),77000,4580,Neto,100,,".NET, C#, CSS, HTML, Javascript",,,,,No,0,Bruto,3,4,No,No recibo bono,No,0,No,No cambie de empresa,"Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Provincia de Buenos Aires,7,Menos de un ano,No,0,Developer,Freelance,75000,4461,Bruto,10,,"CSS, HTML, Javascript, ReactJs",,,,,No,0,Bruto,4,3,No,No recibo bono,No,0,Si,Trabajo anterior era una porqueria,"Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,27 - 30,GBA,10+,2,No,0,Developer,Remoto (empresa de otro pais),70000,4164,Bruto,200,,"HTML, Javascript",,,,,No,0,Bruto,3,2,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,27 - 30,GBA,9,2,No,0,Developer,Remoto (empresa de otro pais),70000,4164,Bruto,500,,Javascript,,,,,No,0,Bruto,4,3,No,No recibo bono,No,0,No,No cambie de empresa,"Laptop, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Si,4,Developer,Full-Time,70000,4164,Bruto,1000,,Java,,,,,No,0,Neto,3,2,Un sueldo,Performance individual,No,0,Si,Desafios profesionales,Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,9,3,No,0,Developer,Full-Time,65000,3866,Bruto,100,,".NET, C#",,,,,No,0,Porcentaje de mi sueldo,4,4,Menos de un sueldo,Performance individual,No,0,No,No cambie de empresa,"Descuentos en gimnasios, Horarios flexibles, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8,Menos de un ano,No,0,Developer,Tercerizado (trabajo a traves de consultora o agencia),65000,3866,Neto,100,,Python,,,,,No,0,Bruto,4,4,No,No recibo bono,Uno,27,No,No cambie de empresa,"Laptop, Stock options / Shares, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Provincia de Buenos Aires,8,Menos de un ano,No,0,Developer,Full-Time,65000,3866,Bruto,100,,"Javascript, jQuery, PHP",,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,No,0,Si,Salario,"Aumento por inflacion, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Provincia de Buenos Aires,5,Menos de un ano,Si,3,Developer,Remoto (empresa de otro pais),65000,3866,Bruto,10,,"Javascript, NodeJS, Ruby, react, graphql",,,,,No,0,Neto,4,3,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,1,No,0,Developer,Full-Time,64000,3807,Bruto,1001,,"ActionScript, Java, Python",,,,,No,0,Porcentaje de mi sueldo,4,4,De uno a tres sueldos,Mix de las anteriores,Uno,20,Si,Desafios profesionales,"Bonos por desempeno, Capacitaciones y/o cursos, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Masajes"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,5,Menos de un ano,No,0,Developer,Full-Time,61200,3640,Bruto,1000,,"HTML, Python",,,,,"Si, pasiva",0,Bruto,4,4,No,No recibo bono,No,0,Si,Salario,"Aumento por inflacion, Clases de idiomas, Horarios flexibles, Masajes, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,9,2,No,0,Developer,Remoto (empresa de otro pais),60000,3569,Neto,100,,"HTML, Javascript, jQuery, NodeJS, React",,,,,No,0,Bruto,4,4,No,No recibo bono,No,0,No,No cambie de empresa,Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,6,1,Si,5,Developer,Full-Time,60000,3569,Bruto,100,,"CSS, HTML, Javascript, jQuery, NodeJS, PHP",,,,,"Si, pasiva",0,Bruto,3,3,No,No recibo bono,Uno,10,Si,Desafios profesionales,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,No,0,Developer,Full-Time,60000,3569,Bruto,100,,"CSS, HTML, Javascript, jQuery, NodeJS, PHP",,,,,No,0,Porcentaje de mi sueldo,4,4,No,No recibo bono,No,0,Si,Salario,"Capacitaciones y/o cursos, Horarios flexibles, Viajes al exterior"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,5,No,0,Developer,Remoto (empresa de otro pais),60000,3569,Neto,100,,"CSS, Go, HTML, Javascript, jQuery, NodeJS, PHP, Ruby",,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Uno,5,No,No cambie de empresa,"Capacitaciones y/o cursos, Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,9,3,No,0,Developer,Full-Time,60000,3569,Bruto,500,,"CSS, HTML, Javascript, jQuery, NodeJS",,,,,No,0,Porcentaje de mi sueldo,4,4,No,No recibo bono,Uno,20,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Stock options / Shares, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viaticos, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,6,Menos de un ano,No,0,Developer,Remoto (empresa de otro pais),58320,3469,Neto,100,,".NET, C#, CSS, HTML, Javascript, jQuery, NodeJS",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,4,4,No,No recibo bono,No,0,Si,Mayor comodidad,"Horarios flexibles, Laptop, Stock options / Shares, WFH (Trabajar desde casa)"
Hombre,27 - 30,GBA,6,2,No,0,Developer,Full-Time,56500,3361,Bruto,100,,Javascript,,,,,No,0,Neto,3,4,No,No recibo bono,Uno,8,No,No cambie de empresa,"Aumento por inflacion, Clases de idiomas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8,2,No,0,Developer,Remoto (empresa de otro pais),56000,3331,Bruto,10,,"CSS, HTML, Java, jQuery",,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,No,0,No,No cambie de empresa,Horarios flexibles
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,7,1,Si,1,Developer,Full-Time,55000,3271,Bruto,100,,"Java, Swift",,,,,No,0,Bruto,4,4,No,No recibo bono,Uno,11,No,No cambie de empresa,"Aumento por inflacion, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,3,2,No,0,Developer,Full-Time,55000,3271,Bruto,100,,Java,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,4,4,No,No recibo bono,Uno,13,No,No cambie de empresa,"Aumento por inflacion, Comidas pagas/subvencionadas, Laptop, Playroom, Snacks, golosinas, bebidas, Stock options / Shares, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viaticos"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,No,0,Developer,Full-Time,55000,3271,Bruto,1000,,"CSS, HTML, Java, Javascript, jQuery, NodeJS",,,,,No,0,Porcentaje de mi sueldo,4,4,De uno a tres sueldos,Mix de las anteriores,No,0,Si,Salario,"Aumento por inflacion, Bonos por desempeno, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Laptop, Masajes, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,27 - 30,Corrientes,10+,10+,No,0,Developer,Remoto (empresa de otro pais),55000,3271,Bruto,10,,".NET, ActionScript, C#, CSS, HTML, Javascript, jQuery, NodeJS, PHP, VB *",,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
